# x y z nx ny nz
3.031000 -0.119000 -0.283000 0.591389 0.805722 -0.032734
3.029000 -0.115000 -0.274000 0.588327 0.807373 -0.044939
3.022000 -0.111000 -0.264000 0.582950 0.811016 -0.049223
3.014000 -0.107000 -0.255000 0.577149 0.815049 -0.050925
3.014000 -0.103000 -0.246000 0.573926 0.817247 -0.052127
3.008000 -0.098000 -0.236000 0.573695 0.816985 -0.058387
2.998000 -0.094000 -0.227000 0.569828 0.819520 -0.060683
2.996000 -0.090000 -0.218000 0.564447 0.823423 -0.058088
2.995000 -0.086000 -0.209000 0.613810 0.789432 -0.005850
2.991000 -0.082000 -0.200000 0.626585 0.779335 -0.005285
2.991000 -0.078000 -0.191000 -0.640109 -0.768193 -0.011861
2.977000 -0.074000 -0.181000 0.758542 0.650528 0.037788
2.976000 -0.070000 -0.172000 0.790768 0.611636 0.024213
2.969000 -0.066000 -0.163000 0.796580 0.603150 0.040879
2.962000 -0.062000 -0.153000 0.866125 0.494882 0.070132
2.959000 -0.059000 -0.144000 0.913177 0.318048 0.254860
2.960000 -0.055000 -0.136000 0.898412 0.432056 0.078639
2.854000 -0.049000 -0.122000 -0.227823 -0.079806 -0.970427
2.699000 -0.043000 -0.107000 0.712657 0.669448 0.209665
2.690000 -0.040000 -0.099000 0.667358 0.740480 -0.079509
2.678000 -0.036000 -0.091000 0.651194 0.757233 -0.050451
2.678000 -0.033000 -0.083000 0.643937 0.763269 -0.052585
2.678000 -0.030000 -0.075000 -0.631334 -0.773249 0.059190
2.673000 -0.026000 -0.066000 -0.651482 -0.750028 0.114144
2.669000 -0.023000 -0.058000 -0.649826 -0.752229 0.108985
2.667000 -0.020000 -0.050000 -0.637652 -0.768045 0.059219
2.667000 -0.017000 -0.042000 -0.662242 -0.748264 0.039193
2.663000 -0.013000 -0.034000 -0.663387 -0.748192 0.011216
2.662000 -0.010000 -0.026000 -0.657599 -0.753363 -0.002696
2.658000 -0.007000 -0.018000 -0.658718 -0.752388 -0.001361
2.656000 -0.004000 -0.010000 -0.668897 -0.740853 0.060936
2.650000 -0.001000 -0.002000 -0.209945 -0.977569 -0.016805
2.648000 0.001000 0.005000 0.029129 0.912172 -0.408771
2.643000 0.004000 0.013000 -0.603017 -0.780005 0.167222
2.642000 0.008000 0.021000 -0.673765 -0.734172 0.083859
2.640000 0.011000 0.029000 0.703508 0.689923 -0.170540
2.667000 0.014000 0.037000 0.337406 0.631679 -0.697953
2.683000 0.017000 0.046000 -0.367771 -0.605539 0.705739
2.678000 0.020000 0.054000 -0.375668 -0.636123 0.673959
2.668000 0.023000 0.062000 -0.421554 -0.418228 0.804598
2.658000 0.026000 0.069000 0.378121 0.429603 -0.820040
2.735000 0.030000 0.080000 0.670854 -0.147232 -0.726827
2.773000 0.033000 0.089000 -0.677343 0.697029 0.235281
2.780000 0.036000 0.098000 -0.701683 0.691914 0.169986
2.784000 0.040000 0.107000 0.728005 -0.678745 -0.096503
2.784000 0.043000 0.115000 0.725428 -0.687877 -0.024075
2.785000 0.046000 0.124000 0.721781 -0.691390 -0.031815
2.791000 0.049000 0.132000 0.699713 -0.713708 -0.031979
2.794000 0.052000 0.141000 -0.681629 0.731071 0.030288
2.790000 0.055000 0.149000 0.676018 -0.736469 0.024764
2.803000 0.058000 0.159000 0.632405 -0.768463 0.097613
2.804000 0.061000 0.167000 0.532161 -0.826341 0.184294
2.810000 0.065000 0.176000 0.663663 -0.726691 0.177402
2.814000 0.068000 0.185000 -0.662827 0.718929 -0.209288
2.821000 0.071000 0.194000 0.670460 -0.683623 0.288344
2.807000 0.073000 0.202000 0.037084 -0.938943 0.342069
2.791000 0.076000 0.209000 0.035312 -0.938708 0.342901
2.792000 0.079000 0.218000 -0.049875 0.935198 -0.350595
2.786000 0.082000 0.226000 -0.040600 0.936138 -0.349282
2.784000 0.085000 0.235000 -0.046665 0.934382 -0.353203
2.776000 0.087000 0.243000 -0.033721 0.936720 -0.348451
2.775000 0.090000 0.251000 0.083145 0.952317 -0.293562
2.767000 0.093000 0.259000 0.043751 0.950657 -0.307143
2.764000 0.095000 0.267000 -0.009352 0.943666 -0.330768
2.762000 0.098000 0.276000 -0.016693 0.940862 -0.338380
2.755000 0.101000 0.283000 0.014340 0.945750 -0.324579
2.755000 0.103000 0.292000 0.054491 0.949587 -0.308732
2.750000 0.106000 0.300000 0.045603 0.946177 -0.320420
2.749000 0.109000 0.308000 -0.052652 -0.946630 0.317992
2.747000 0.111000 0.317000 -0.062206 -0.945738 0.318920
2.746000 0.114000 0.325000 -0.073583 -0.942087 0.327197
2.734000 0.116000 0.332000 -0.073583 -0.942087 0.327197
2.731000 0.118000 0.340000 -0.074456 -0.942310 0.326356
2.752000 0.122000 0.352000 -0.039472 -0.938714 0.342430
2.776000 0.126000 0.364000 -0.047212 -0.938803 0.341203
2.775000 0.128000 0.372000 0.026018 0.936470 -0.349781
2.761000 0.130000 0.379000 0.054748 0.935131 -0.350046
2.781000 0.134000 0.390000 0.040983 0.931663 -0.361006
2.840000 0.139000 0.408000 0.020053 0.926704 -0.375257
2.871000 0.144000 0.421000 0.045243 0.913465 -0.404394
2.874000 0.146000 0.431000 0.078528 0.905724 -0.416531
2.872000 0.149000 0.439000 0.119142 0.902237 -0.414455
2.879000 0.152000 0.450000 0.101880 0.897405 -0.429283
2.879000 0.155000 0.459000 0.115593 0.883118 -0.454688
2.886000 0.158000 0.469000 0.341043 0.752928 -0.562840
2.891000 0.160000 0.479000 0.448047 0.656156 -0.607218
2.889000 0.163000 0.488000 0.448047 0.656156 -0.607218
2.891000 0.166000 0.497000 0.455109 0.653834 -0.604464
2.926000 0.170000 0.513000 0.526425 0.536673 -0.659438
2.958000 0.175000 0.528000 0.400846 0.616897 -0.677318
2.957000 0.177000 0.537000 0.425770 0.547127 -0.720675
3.019000 0.183000 0.558000 0.311116 0.554255 -0.772016
3.092000 0.190000 0.581000 0.011348 0.946012 -0.323934
3.068000 0.192000 0.586000 0.011348 0.946012 -0.323934
6.398000 0.405000 1.244000 0.960712 -0.252792 -0.114580
6.405000 0.411000 1.266000 0.990466 -0.114961 -0.075907
6.399000 0.416000 1.285000 0.986374 -0.117202 -0.115452
6.413000 0.422000 1.309000 0.996876 -0.048296 -0.062499
6.430000 0.429000 1.333000 0.992879 -0.030642 -0.115119
6.424000 0.433000 1.353000 0.993954 -0.041220 -0.101771
6.430000 0.439000 1.375000 0.998213 -0.052220 -0.029061
6.414000 0.443000 1.392000 0.999307 -0.008942 -0.036127
6.429000 0.449000 1.416000 0.998602 -0.044969 -0.027776
6.414000 0.453000 1.433000 0.990638 0.092892 -0.100034
6.405000 0.457000 1.452000 0.022148 -0.972429 0.232143
6.439000 0.465000 1.481000 0.035820 -0.973407 0.226263
6.441000 0.470000 1.502000 0.039191 -0.973807 0.223972
6.432000 0.474000 1.521000 0.036082 -0.974001 0.223650
6.433000 0.479000 1.542000 0.033107 -0.973977 0.224215
6.431000 0.483000 1.563000 -0.005544 -0.976546 0.215235
6.422000 0.487000 1.581000 0.002627 -0.976812 0.214081
6.414000 0.492000 1.601000 -0.007987 0.977114 -0.212567
6.407000 0.496000 1.620000 -0.005430 0.977825 -0.209355
6.437000 0.502000 1.648000 0.006528 -0.977733 0.209754
6.395000 0.504000 1.659000 0.010651 -0.978154 0.207611
6.395000 0.508000 1.680000 0.017514 -0.978450 0.205740
6.401000 0.513000 1.703000 0.017623 -0.978656 0.204749
6.435000 0.520000 1.733000 0.020099 -0.979118 0.202298
6.437000 0.525000 1.755000 0.041863 -0.979837 0.195363
6.427000 0.528000 1.773000 0.041189 -0.979918 0.195103
6.435000 0.533000 1.797000 -0.051908 0.978605 -0.199091
6.420000 0.536000 1.814000 -0.029752 0.980669 -0.193401
6.400000 0.538000 1.830000 -0.027372 0.981805 -0.187909
6.325000 0.536000 1.829000 -0.026444 0.982606 -0.183810
6.337000 0.541000 1.853000 -0.026444 0.982606 -0.183810
6.147000 0.528000 1.819000 0.000000 0.000000 1.000000
6.226000 0.539000 1.863000 0.000000 0.000000 1.000000
6.424000 0.560000 1.943000 -0.050865 0.982843 -0.177292
6.414000 0.563000 1.961000 -0.049026 0.983377 -0.174830
6.407000 0.566000 1.981000 -0.049026 0.983377 -0.174830
6.371000 0.566000 1.991000 -0.038426 0.984643 -0.170297
6.305000 0.564000 1.992000 -0.036582 0.986507 -0.159581
6.384000 0.575000 2.038000 -0.040542 0.985786 -0.163040
6.226000 0.564000 2.008000 -0.037114 0.987322 -0.154329
6.185000 0.563000 2.016000 0.044902 -0.987687 0.149863
6.301000 0.577000 2.075000 -0.044200 0.986460 -0.157932
6.244000 0.575000 2.077000 -0.042409 0.987995 -0.148547
6.172000 0.572000 2.074000 -0.043436 0.987450 -0.151843
6.148000 0.572000 2.087000 -0.043299 0.987064 -0.154370
6.138000 0.575000 2.104000 -0.048206 0.986096 -0.159032
6.078000 0.572000 2.104000 -0.045143 0.987040 -0.153992
6.025000 0.570000 2.106000 -0.053140 0.757245 -0.650965
5.970000 0.567000 2.107000 -0.052271 0.993146 0.104542
5.911000 0.564000 2.106000 -0.045704 0.996901 -0.064028
5.859000 0.562000 2.107000 -0.036650 0.995662 0.085517
5.814000 0.560000 2.111000 -0.049260 0.991896 -0.117115
5.759000 0.557000 2.110000 -0.053260 0.996724 -0.060869
5.691000 0.553000 2.104000 -0.058033 0.997069 -0.049856
5.647000 0.551000 2.108000 -0.064071 0.973879 -0.217841
5.593000 0.547000 2.106000 -0.057135 0.982212 -0.178874
5.544000 0.545000 2.107000 -0.043676 0.727932 -0.684256
5.494000 0.542000 2.107000 -0.048010 0.856389 -0.514094
5.442000 0.538000 2.105000 -0.062047 0.990600 -0.121910
5.390000 0.535000 2.103000 -0.061999 0.992948 -0.101042
5.353000 0.533000 2.107000 -0.063312 0.996249 -0.058994
5.299000 0.529000 2.104000 -0.062956 0.992104 -0.108474
5.264000 0.527000 2.108000 -0.064514 0.980930 -0.183344
5.220000 0.525000 2.108000 -0.066234 0.973741 -0.217810
5.174000 0.521000 2.107000 -0.065134 0.956613 -0.283987
5.130000 0.518000 2.107000 -0.068365 0.924277 -0.375550
5.094000 0.516000 2.109000 -0.070726 0.956285 -0.283754
5.053000 0.513000 2.109000 -0.074804 0.912935 -0.401192
5.014000 0.510000 2.110000 -0.069147 0.963451 0.258805
4.975000 0.507000 2.111000 -0.029611 0.042111 -0.998674
4.939000 0.504000 2.112000 -0.075339 0.987478 -0.138608
4.902000 0.502000 2.113000 -0.071567 0.980837 -0.181209
4.851000 0.497000 2.107000 -0.081232 0.996555 -0.016693
4.818000 0.495000 2.109000 -0.085477 0.994836 -0.054718
4.787000 0.492000 2.112000 -0.085168 0.995264 -0.046851
4.752000 0.489000 2.113000 -0.083377 0.996434 -0.012909
4.716000 0.486000 2.113000 -0.082440 0.978307 0.190048
4.679000 0.483000 2.112000 -0.083328 0.968752 0.233616
4.649000 0.480000 2.114000 -0.084391 0.972754 0.215933
4.612000 0.477000 2.113000 -0.094888 0.995427 -0.011024
4.583000 0.474000 2.115000 -0.095995 0.989689 -0.106305
4.544000 0.470000 2.113000 -0.100759 0.994447 -0.030390
4.507000 0.466000 2.110000 -0.092691 0.979435 -0.179208
4.474000 0.463000 2.110000 -0.104535 0.991410 0.078609
4.439000 0.459000 2.108000 -0.102975 0.988667 0.109239
4.406000 0.456000 2.108000 -0.105738 0.991914 0.070182
4.384000 0.453000 2.112000 -0.104648 0.993280 0.049433
4.353000 0.450000 2.111000 -0.104957 0.993380 0.046698
4.314000 0.446000 2.107000 -0.107223 0.990623 0.084671
4.294000 0.444000 2.111000 -0.111121 0.987410 0.112573
4.260000 0.440000 2.109000 -0.116197 0.990249 0.076852
4.235000 0.437000 2.111000 0.003823 0.077663 0.996972
4.207000 0.433000 2.110000 -0.003897 0.080051 0.996783
4.182000 0.430000 2.112000 0.011908 0.086635 0.996169
4.151000 0.426000 2.110000 0.020845 0.088051 0.995898
4.129000 0.423000 2.112000 -0.011193 -0.106883 -0.994209
4.103000 0.420000 2.113000 -0.013281 -0.113227 -0.993480
4.078000 0.417000 2.113000 -0.024276 -0.124577 -0.991913
4.050000 0.413000 2.112000 -0.004375 -0.141478 -0.989932
4.030000 0.410000 2.114000 0.003220 -0.144676 -0.989474
4.008000 0.407000 2.116000 0.010423 -0.166526 -0.985982
3.985000 0.404000 2.116000 0.013689 -0.172743 -0.984872
3.951000 0.399000 2.111000 0.020519 -0.182717 -0.982951
3.932000 0.396000 2.113000 0.030942 -0.139314 -0.989765
3.906000 0.392000 2.112000 0.032153 -0.090619 -0.995366
3.881000 0.388000 2.111000 0.028738 0.058955 -0.997847
3.861000 0.385000 2.112000 0.025146 0.103100 -0.994353
3.834000 0.381000 2.109000 0.019693 0.106246 -0.994145
3.821000 0.378000 2.114000 0.019835 0.110424 -0.993687
3.789000 0.374000 2.108000 0.013002 0.114490 -0.993339
3.765000 0.370000 2.107000 0.001182 0.106119 -0.994353
3.755000 0.367000 2.113000 -0.001780 0.109252 -0.994012
3.726000 0.363000 2.108000 -0.007292 0.090689 -0.995853
3.707000 0.359000 2.109000 -0.018607 0.097261 -0.995085
3.690000 0.356000 2.110000 -0.019440 0.094031 -0.995379
3.665000 0.352000 2.107000 -0.019830 0.087165 -0.995997
3.653000 0.348000 2.111000 -0.030996 0.093316 -0.995154
3.634000 0.345000 2.111000 -0.031872 0.090550 -0.995382
3.611000 0.341000 2.108000 -0.193468 0.954621 0.226427
3.600000 0.338000 2.112000 -0.197935 0.955998 0.216540
3.581000 0.334000 2.112000 -0.206432 0.960182 0.188246
3.558000 0.329000 2.109000 -0.203276 0.940269 0.273082
3.545000 0.326000 2.111000 -0.212238 0.950812 0.225637
3.532000 0.323000 2.113000 -0.223132 0.961219 0.162081
3.513000 0.319000 2.112000 -0.225467 0.955284 0.191305
3.492000 0.314000 2.109000 -0.233181 0.956927 0.172967
3.489000 0.312000 2.117000 -0.233181 0.956927 0.172967
3.476000 0.308000 2.119000 -0.239761 0.960550 0.140922
3.452000 0.304000 2.114000 -0.241749 0.946903 0.211973
3.436000 0.299000 2.113000 -0.243266 0.942631 0.228624
3.426000 0.296000 2.116000 -0.250177 0.947959 0.196938
3.405000 0.292000 2.112000 -0.251310 0.928641 0.272892
3.397000 0.288000 2.116000 -0.252916 0.924875 0.283970
3.380000 0.284000 2.114000 -0.250800 0.889494 0.381970
3.373000 0.281000 2.119000 -0.266936 0.921631 0.281678
3.356000 0.277000 2.116000 -0.279021 0.943132 0.180690
3.337000 0.272000 2.113000 -0.278025 0.904889 0.322301
3.329000 0.269000 2.116000 -0.287713 0.920617 0.263980
3.322000 0.265000 2.119000 -0.297092 0.939801 0.168849
3.306000 0.261000 2.117000 -0.303697 0.929972 0.207170
3.292000 0.257000 2.116000 -0.301111 0.890512 0.341060
3.280000 0.253000 2.116000 -0.291565 0.834677 0.467230
3.266000 0.248000 2.114000 -0.305913 0.857241 0.414192
3.258000 0.245000 2.117000 -0.311628 0.862180 0.399416
3.249000 0.241000 2.118000 -0.329061 0.906571 0.264287
3.228000 0.236000 2.111000 -0.319590 0.795975 0.514087
3.222000 0.232000 2.115000 -0.321458 0.779943 0.536985
3.212000 0.228000 2.114000 -0.317305 0.760118 0.567044
3.206000 0.224000 2.117000 -0.325813 0.771461 0.546529
3.194000 0.220000 2.116000 -0.331424 0.775285 0.537672
3.184000 0.216000 2.115000 -0.362465 0.823444 0.436531
3.163000 0.211000 2.107000 -0.364481 0.762359 0.534754
3.155000 0.207000 2.108000 -0.364334 0.726293 0.582889
3.146000 0.203000 2.108000 -0.353998 0.692529 0.628560
3.145000 0.199000 2.113000 -0.353998 0.692529 0.628560
3.141000 0.195000 2.116000 -0.347809 0.667820 0.658062
3.134000 0.191000 2.117000 -0.349676 0.657940 0.666965
3.122000 0.187000 2.114000 -0.367618 0.657726 0.657460
3.099000 0.182000 2.103000 -0.399802 0.620788 0.674374
3.095000 0.178000 2.105000 0.368141 -0.553228 -0.747269
3.089000 0.174000 2.106000 0.373048 -0.542094 -0.752973
3.087000 0.170000 2.109000 0.349550 -0.494549 -0.795761
3.086000 0.166000 2.114000 0.323758 -0.447623 -0.833555
3.073000 0.161000 2.109000 0.273033 -0.342762 -0.898870
3.071000 0.157000 2.112000 0.254541 -0.312603 -0.915144
3.067000 0.153000 2.113000 0.257811 -0.302550 -0.917604
3.058000 0.149000 2.110000 0.259199 -0.276756 -0.925323
3.045000 0.144000 2.105000 0.215792 -0.216382 -0.952162
3.040000 0.140000 2.105000 0.179653 -0.175549 -0.967940
3.031000 0.136000 2.102000 0.179653 -0.175549 -0.967940
3.027000 0.132000 2.103000 0.181067 -0.160586 -0.970272
3.023000 0.127000 2.103000 0.179563 -0.141414 -0.973529
3.021000 0.123000 2.105000 0.180035 -0.124435 -0.975758
3.023000 0.119000 2.108000 0.180035 -0.124435 -0.975758
3.020000 0.115000 2.109000 0.162194 -0.103332 -0.981334
3.015000 0.111000 2.108000 0.162194 -0.103332 -0.981334
3.010000 0.107000 2.107000 0.116190 -0.067201 -0.990951
3.011000 0.103000 2.110000 0.116190 -0.067201 -0.990951
3.008000 0.098000 2.109000 0.014571 -0.020250 -0.999689
3.006000 0.094000 2.109000 -0.100801 0.025108 -0.994590
3.009000 0.090000 2.113000 -0.100801 0.025108 -0.994590
3.005000 0.085000 2.111000 -0.075243 0.013459 -0.997074
3.002000 0.081000 2.111000 -0.063870 0.010707 -0.997901
3.001000 0.077000 2.111000 -0.063870 0.010707 -0.997901
2.994000 0.073000 2.107000 -0.030679 0.010874 -0.999470
2.992000 0.068000 2.107000 -0.002810 0.013690 -0.999902
2.992000 0.064000 2.107000 0.012091 0.024054 -0.999638
2.990000 0.060000 2.106000 0.018396 0.035038 -0.999217
2.993000 0.056000 2.108000 0.009469 0.045935 -0.998900
2.989000 0.051000 2.105000 -0.008091 0.055581 -0.998421
2.987000 0.047000 2.104000 -0.014019 0.066074 -0.997716
2.992000 0.043000 2.108000 -0.008915 0.077349 -0.996964
2.997000 0.039000 2.110000 -0.008915 0.077349 -0.996964
2.993000 0.034000 2.107000 0.022913 0.079621 -0.996562
2.996000 0.030000 2.108000 0.038068 0.086587 -0.995517
2.995000 0.026000 2.106000 0.038068 0.086587 -0.995517
2.994000 0.022000 2.105000 0.092207 0.096735 -0.991030
3.001000 0.017000 2.108000 0.132629 0.100645 -0.986043
3.001000 0.013000 2.107000 0.149649 0.107090 -0.982923
3.002000 0.009000 2.106000 0.149649 0.107090 -0.982923
3.005000 0.005000 2.106000 0.177496 0.116186 -0.977239
3.004000 0.001000 2.104000 0.148618 0.114408 -0.982254
3.006000 -0.003000 2.103000 0.178501 0.134103 -0.974758
3.007000 -0.007000 2.101000 0.172387 0.146225 -0.974115
3.009000 -0.011000 2.100000 0.172387 0.146225 -0.974115
3.010000 -0.015000 2.099000 0.171576 0.158124 -0.972398
3.014000 -0.019000 2.099000 0.170320 0.171762 -0.970304
3.025000 -0.024000 2.103000 0.172146 0.182439 -0.968030
3.026000 -0.028000 2.101000 0.202330 0.213591 -0.955741
3.037000 -0.032000 2.105000 0.224390 0.241227 -0.944171
3.046000 -0.036000 2.108000 0.220158 0.256051 -0.941259
3.048000 -0.040000 2.106000 0.220158 0.256051 -0.941259
3.057000 -0.045000 2.109000 0.221203 0.271830 -0.936578
3.060000 -0.049000 2.107000 0.221203 0.271830 -0.936578
3.055000 -0.053000 2.099000 0.221203 0.271830 -0.936578
3.060000 -0.057000 2.098000 0.250394 0.320051 -0.913712
3.068000 -0.061000 2.100000 0.253835 0.335131 -0.907334
3.074000 -0.065000 2.099000 0.266963 0.357435 -0.894970
3.083000 -0.069000 2.101000 0.309148 0.441345 -0.842403
3.098000 -0.074000 2.106000 0.335334 0.576418 -0.745180
3.106000 -0.078000 2.107000 0.335334 0.576418 -0.745180
3.112000 -0.082000 2.105000 0.343896 0.614941 -0.709635
3.111000 -0.086000 2.100000 0.343896 0.614941 -0.709635
3.129000 -0.090000 2.106000 0.341166 0.627302 -0.700070
3.136000 -0.094000 2.105000 0.346029 0.678196 -0.648317
3.150000 -0.098000 2.109000 0.386989 0.848851 -0.360128
3.156000 -0.102000 2.107000 0.378523 0.838033 -0.392965
3.172000 -0.107000 2.112000 0.355085 0.817535 -0.453377
3.177000 -0.110000 2.108000 0.345171 0.806050 -0.480771
3.173000 -0.114000 2.100000 0.345171 0.806050 -0.480771
3.185000 -0.118000 2.101000 0.331821 0.785973 -0.521672
3.208000 -0.123000 2.110000 0.319041 0.820482 -0.474364
3.222000 -0.127000 2.112000 0.310807 0.820903 -0.479079
3.226000 -0.130000 2.108000 0.306002 0.817030 -0.488697
3.232000 -0.134000 2.105000 0.301488 0.816677 -0.492081
3.241000 -0.138000 2.103000 0.295280 0.808763 -0.508637
3.259000 -0.142000 2.107000 0.296001 0.847419 -0.440754
3.275000 -0.146000 2.110000 0.295136 0.892456 -0.341200
3.284000 -0.150000 2.108000 0.277372 0.852696 -0.442690
3.291000 -0.154000 2.105000 0.273505 0.844094 -0.461194
3.308000 -0.158000 2.108000 0.268358 0.856866 -0.440187
3.320000 -0.162000 2.108000 0.275360 0.903532 -0.328341
3.335000 -0.166000 2.109000 0.273539 0.920565 -0.278812
3.344000 -0.169000 2.106000 0.261211 0.893940 -0.364197
3.358000 -0.173000 2.106000 0.261275 0.925820 -0.273117
3.380000 -0.178000 2.112000 0.258122 0.939922 -0.223428
3.395000 -0.181000 2.112000 0.251810 0.933292 -0.256044
3.399000 -0.185000 2.105000 0.251810 0.933292 -0.256044
3.414000 -0.188000 2.106000 0.243498 0.933028 -0.264891
3.437000 -0.193000 2.111000 0.240910 0.943900 -0.225867
3.445000 -0.196000 2.106000 0.232943 0.939244 -0.252107
3.454000 -0.200000 2.102000 0.232943 0.939244 -0.252107
3.478000 -0.204000 2.108000 0.219482 0.933296 -0.284230
3.499000 -0.208000 2.110000 0.211115 0.936521 -0.279926
3.503000 -0.211000 2.103000 0.211303 0.944803 -0.250396
3.516000 -0.214000 2.101000 0.205065 0.939324 -0.274988
3.537000 -0.218000 2.104000 0.205075 0.951100 -0.230983
3.554000 -0.222000 2.103000 0.198750 0.948195 -0.247841
3.569000 -0.225000 2.102000 -0.007379 0.048653 -0.998788
3.593000 -0.229000 2.105000 -0.000343 0.052914 -0.998599
3.600000 -0.232000 2.099000 0.008455 0.053261 -0.998545
3.621000 -0.236000 2.100000 0.004761 0.059309 -0.998228
3.651000 -0.241000 2.107000 0.002903 0.068625 -0.997638
3.663000 -0.244000 2.103000 -0.000822 0.070440 -0.997516
3.681000 -0.247000 2.102000 0.000227 0.081097 -0.996706
3.706000 -0.251000 2.105000 -0.009480 0.103192 -0.994616
3.718000 -0.254000 2.101000 0.003882 0.109180 -0.994014
3.741000 -0.258000 2.102000 0.003560 0.149450 -0.988763
3.760000 -0.261000 2.101000 0.018893 0.145046 -0.989245
3.781000 -0.265000 2.101000 0.018363 0.166522 -0.985867
3.813000 -0.269000 2.107000 0.023992 0.086876 -0.995930
3.830000 -0.272000 2.104000 0.024222 0.061820 -0.997793
3.855000 -0.276000 2.106000 0.024495 -0.134060 -0.990670
3.880000 -0.280000 2.107000 0.023493 -0.228641 -0.973227
3.897000 -0.283000 2.105000 0.024780 -0.203711 -0.978717
3.929000 -0.287000 2.109000 0.031836 -0.170373 -0.984865
3.945000 -0.290000 2.105000 0.032538 -0.164191 -0.985892
3.981000 -0.294000 2.111000 0.024390 -0.116630 -0.992876
4.004000 -0.297000 2.111000 0.004279 -0.103204 -0.994651
4.027000 -0.300000 2.110000 -0.003936 -0.107541 -0.994193
4.048000 -0.304000 2.108000 -0.035248 -0.104522 -0.993898
4.079000 -0.307000 2.110000 -0.020984 -0.104241 -0.994331
4.096000 -0.310000 2.106000 -0.015852 -0.090067 -0.995810
4.129000 -0.314000 2.109000 0.006724 0.076174 0.997072
4.159000 -0.317000 2.111000 0.019208 0.065697 0.997655
